great_law_3911	كتاب أصول المحاكمات الجزائية - الدعوى الجنائية تأليف : د. جلال ثروت، د. سليمان عبد المنعم		القانون الجنائي	كتاب	المكتبة القانونية الكبرى	
great_law_4145	لوائح احوال شخصية.pdf ملزمة فنون المحاماة والترافع أمام المحاكم الشرعية. أعداد المحامي علاء الطائي		المحاماة	مادة قانونية	المكتبة القانونية الكبرى	
great_law_4186	ملخص شرح قانون أصول المحاكمات الجزائيةالعراقي النافذ( سؤال _جواب)		عام	شرح	المكتبة القانونية الكبرى	
great_law_4189	كتاب فن المرافعة وصناعة المحامي ووكيل النيابة المترافع أمام المحاكم الجنائية تأليف المحامي حامد الشريف		المحاماة	كتاب	المكتبة القانونية الكبرى	
great_law_4202	ثلاث مواضيع مهمة في قانون اصول المحاكمات الجزائية للدكتور براء منذر		عام	مادة قانونية	المكتبة القانونية الكبرى	
great_law_4211	كتاب اصول المحاكمات الجزائية كتاب منهجي. تأليف القاضي جمال محمد مصطفى		القضاء	كتاب	المكتبة القانونية الكبرى	
great_law_4270	رسالة ماجستير -اجرام الاحداث ومحاكمتهم في الفقه الاسلامي		الأبحاث والرسائل	رسالة علمية	المكتبة القانونية الكبرى	
great_law_4298	المحاكم الجنائية المدوّلة		القانون الجنائي	مادة قانونية	المكتبة القانونية الكبرى	
great_law_4394	إجراءات قسمة التركات في المحاكم إعداد الشيخ ناصر بن عبد الله الجربوع		عام	مادة قانونية	المكتبة القانونية الكبرى	
great_law_4403	المحاكم الجنائية المدوولة إعداد أ.د. عامر عبد الفتاح الجومرد و د. عبد الله علي عبو		القانون الجنائي	مادة قانونية	المكتبة القانونية الكبرى	
great_law_4773	مبدأ عدم جواز محاكمة الشخص عن ذات الفعل مرتين في القانون الوطني والدولي الجنائي		القانون الجنائي	مادة قانونية	المكتبة القانونية الكبرى	
great_law_4779	دور مجلس الأمن في تشكيل المحاكم الدولية الجنائية الخاصة		القانون الجنائي	مادة قانونية	المكتبة القانونية الكبرى	
great_law_4900	المدعي العام في المحاكم الجنائية الدولية		القانون الجنائي	مادة قانونية	المكتبة القانونية الكبرى	
great_law_4944	الاختصاص القضائي الإلكتروني للمحاكم العراقية		القضاء	مادة قانونية	المكتبة القانونية الكبرى	
great_law_5025	المحاكمة خلال آجال معقولة		عام	مادة قانونية	المكتبة القانونية الكبرى	
great_law_5178	كتاب في شرح قانون الاجراءات الجنائية ((المحاكمة والطعن والاحكام)) تأليف الدكتور محمود سليمان كبيش		القضاء	شرح	المكتبة القانونية الكبرى	
great_law_5203	الاختصاص العالمي لمحاكم الجنايات الوطنية		عام	مادة قانونية	المكتبة القانونية الكبرى	
great_law_5305	المحاكم الجنائية المدولة في نطاق القانون الدولي		القانون الجنائي	مادة قانونية	المكتبة القانونية الكبرى	
great_law_5383	توقيف المتهم بين المبررات والضمانات - دراسة في قانون أصول المحاكمات الجزائية العراقي -		الأبحاث والرسائل	بحث	المكتبة القانونية الكبرى	
great_law_8628	كتاب مهم جدا . القضاء العسكري و القانون الدولي المحاكم العسكرية و انتهاكات حقوق الإنسان . تأليف الدكتور فيدريكو اندرو .pdf		القضاء	كتاب	المكتبة القانونية الكبرى	
great_law_15213	التحقيق والمحاكمة الجنائية في ظل تقنية الاتصال عن بعد (دراسة مقارنة) إعداد الدكتور/ أحمد السيد الشودافي علي النجار مدرس القانون الجنائي كلية الحقوق ـ جامعة الزقازيق		القانون الجنائي	بحث	المكتبة القانونية الكبرى	
great_law_15298	ضمانات المحاكمة العادلة للمتهم في القانون الروماني والشريعة الإسلامية إعداد الدكتور/ عبدالعزيز حسن صالح المدرس بكلية الحقوق جامعة أسيوط والأستاذ المساعد بكلية الحقوق جامعة البحرين		عام	مادة قانونية	المكتبة القانونية الكبرى	
great_law_15324	الإشكالات القانونية ذات الصلة بمحاكمة المدنيين أمام القضاء العسكري إعداد الدكتور/ أحمد محمد عبدالحق عبدالله دكتوراه في القانون الجنائي كلية الحقوق ـ جامعة حلوان		القضاء	رسالة علمية	المكتبة القانونية الكبرى	
great_law_15377	الجرائم المعلوماتية في دولة الإمارات والوطن العربي المستشار / أيمن رسلان القاضي بمحاكم دبي والمستشار بمحكمة الإستئناف العليا بالقاهرة		القضاء	مادة قانونية	المكتبة القانونية الكبرى	
najran_art_14622	لا يجوز توقيع عقوبة جزائية على أي شخص, إلا بعد ثبوت إدانته بأمر محظور شرعاً أو نظاماً بعد محاكمة تُجْرى وفقاً للمقتضى الشرعي. المادة الثالثة من نظام ا...		المقالات والأوراق القانونية	مقال	قسم الأنظمة - جامعة نجران	
intlaw_60	كلُّ شخص متَّهم بجريمة يُعتبَر بريئًا إلى أن يثبت ارتكابُه لها قانونًا في محاكمة علنية تكون قد وُفِّرت له فيها جميعُ الضمانات اللازمة للدفاع عن نفسه. ...		القانون الجنائي	مقال	القانون الدولي العام	
intlaw_131	من خصائص المحكمة الجنائية الدولية مبدأ التكامل ويعني أن اختصاص المحاكمة عن جرائم الحرب تكون من اختصاص القانون الوطني بحسب الأصل، وأن اختصاص المحكمة مك...		المقالات والأوراق القانونية	مقال	القانون الدولي العام	
intlaw_201	أن المحاكم الجنائية الدولية المؤقتة السابقة والمحكمة الجنائية الدولية الدائمة لم تأخذ بمبدأ الحصانة الدبلوماسية ولا بالصفات الرسمية للأشخاص المتهمين و...		القانون الدولي	مقال	القانون الدولي العام	
intlaw_315	جاءت عصبة الأمم بمشاريع مهمة منها ما يتعلق بإنشاء محكمة العدل الدولية الدائمة، وآخر لتأسيس محكمة عليا خاصة لمحاكمة الاشخاص الذين ارتكبوا جرائم دولية و...		القانون الدولي	مقال	القانون الدولي العام	
buhooth_bc9c5716	المحاكم الشرعية في نيجيريا: تحدياتٌ، وحلولٌ	يحيى مينا صالح	الأبحاث القانونية والقضائية	بحث	موقع بحوث - المجلة العربية للدراسات الإسلامية والشرعية (مصر)	https://www.buhooth.link:8080/data/journals/%D8%A7%D9%84%D9%85%D8%AC%D9%84%D8%A9%20%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9%20%D9%84%D9%84%D8%AF%D8%B1%D8%A7%D8%B3%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85%D9%8A%D8%A9%20%D9%88%D8%A7%D9%84%D8%B4%D8%B1%D8%B9%D9%8A%D8%A9%20%28%D9%85%D8%B5%D8%B1%29/9/33/18%20%D8%A7%D9%84%D9%85%D8%AD%D8%A7%D9%83%D9%85%20%D8%A7%D9%84%D8%B4%D8%B1%D8%B9%D9%8A%D8%A9%20%D9%81%D9%8A%20%D9%86%D9%8A%D8%AC%D9%8A%D8%B1%D9%8A%D8%A7%24%20%D8%AA%D8%AD%D8%AF%D9%8A%D8%A7%D8%AA%D9%8C%D8%8C%20%D9%88%D8%AD%D9%84%D9%88%D9%84%D9%8C.pdf?v=
buhooth_b3fce4dd	الآثار النظامية المترتبة على قيمة المطالبات المالية وفقاً لنظام المحاكم التجارية	أ. د. أحمد بن عبد العزيز بن شبيب	الأنظمة	بحث	موقع بحوث - مجلة الجامعة الإسلامية للعلوم الشرعية (السعودية)	https://www.buhooth.link:8080/data/journals/%D9%85%D8%AC%D9%84%D8%A9%20%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D8%A9%20%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85%D9%8A%D8%A9%20%D9%84%D9%84%D8%B9%D9%84%D9%88%D9%85%20%D8%A7%D9%84%D8%B4%D8%B1%D8%B9%D9%8A%D8%A9%20%28%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9%29/200/2/13%20%D8%A7%D9%84%D8%A2%D8%AB%D8%A7%D8%B1%20%D8%A7%D9%84%D9%86%D8%B8%D8%A7%D9%85%D9%8A%D8%A9%20%D8%A7%D9%84%D9%85%D8%AA%D8%B1%D8%AA%D8%A8%D8%A9%20%D8%B9%D9%84%D9%89%20%D9%82%D9%8A%D9%85%D8%A9%20%D8%A7%D9%84%D9%85%D8%B7%D8%A7%D9%84%D8%A8%D8%A7%D8%AA%20%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%8A%D8%A9%20%D9%88%D9%81%D9%82%D8%A7%D9%8B%20%D9%84%D9%86%D8%B8%D8%A7%D9%85%20%D8%A7%D9%84%D9%85%D8%AD%D8%A7%D9%83%D9%85%20%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9.pdf?v=
buhooth_39c7b064	المركز القانوني للمصلح في المحاكم السعودية	أ. د. سالم بن راشد العزيزي	الأنظمة	بحث	موقع بحوث - مجلة جامعة أم القرى لعلوم الشريعة والدراسات الإسلامية (السعودية)	https://www.buhooth.link:8080/data/journals/%D9%85%D8%AC%D9%84%D8%A9%20%D8%AC%D8%A7%D9%85%D8%B9%D8%A9%20%D8%A3%D9%85%20%D8%A7%D9%84%D9%82%D8%B1%D9%89%20%D9%84%D8%B9%D9%84%D9%88%D9%85%20%D8%A7%D9%84%D8%B4%D8%B1%D9%8A%D8%B9%D8%A9%20%D9%88%D8%A7%D9%84%D8%AF%D8%B1%D8%A7%D8%B3%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85%D9%8A%D8%A9%20%28%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9%29/92/14%20%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D9%82%D8%A7%D9%86%D9%88%D9%86%D9%8A%20%D9%84%D9%84%D9%85%D8%B5%D9%84%D8%AD%20%D9%81%D9%8A%20%D8%A7%D9%84%D9%85%D8%AD%D8%A7%D9%83%D9%85%20%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9.pdf?v=
buhooth_0b2dfed9	الامتناع عن النطق بالعقوبة في القانون الكويتي وتطبيقاته في المحاكم الكويتية: دراسةٌ فقهيةٌ مقاصديةٌ	د. عمر بن عبد الله الشهابي	الأنظمة	بحث	موقع بحوث - مجلة جامعة الشارقة للعلوم الشرعية والدراسات الإسلامية (الإمارات)	https://www.buhooth.link:8080/data/journals/%D9%85%D8%AC%D9%84%D8%A9%20%D8%AC%D8%A7%D9%85%D8%B9%D8%A9%20%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D9%82%D8%A9%20%D9%84%D9%84%D8%B9%D9%84%D9%88%D9%85%20%D8%A7%D9%84%D8%B4%D8%B1%D8%B9%D9%8A%D8%A9%20%D9%88%D8%A7%D9%84%D8%AF%D8%B1%D8%A7%D8%B3%D8%A7%D8%AA%20%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85%D9%8A%D8%A9%20%28%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7%D8%AA%29/22/4/3%20%D8%A7%D9%84%D8%A7%D9%85%D8%AA%D9%86%D8%A7%D8%B9%20%D8%B9%D9%86%20%D8%A7%D9%84%D9%86%D8%B7%D9%82%20%D8%A8%D8%A7%D9%84%D8%B9%D9%82%D9%88%D8%A8%D8%A9%20%D9%81%D9%8A%20%D8%A7%D9%84%D9%82%D8%A7%D9%86%D9%88%D9%86%20...%20%D9%81%D9%8A%20%D8%A7%D9%84%D9%85%D8%AD%D8%A7%D9%83%D9%85%20%D8%A7%D9%84%D9%83%D9%88%D9%8A%D8%AA%D9%8A%D8%A9%24%20%D8%AF%D8%B1%D8%A7%D8%B3%D8%A9%D9%8C%20%D9%81%D9%82%D9%87%D9%8A%D8%A9%D9%8C%20%D9%85%D9%82%D8%A7%D8%B5%D8%AF%D9%8A%D8%A9%D9%8C.pdf?v=
nezams_004	نظام المحاكم التجارية		المحاكم والمرافعات	نظام	منصة نظامي للأنظمة السعودية (nezams.com)	https://nezams.com/نظام-المحاكم-التجارية
